MsgID.LOCAL_VELOCITY,108.2720000,0.3524734,-2.0704353,10.6651030
MsgID.GLOBAL_POSITION,0.0000000,-122.3975301,37.7924805,62.4600000
MsgID.LOCAL_VELOCITY,0.0000000,0.3900000,-1.9200000,10.5000000
MsgID.LOCAL_POSITION,108.5220000,0.0099304,-6.8308654,-62.4606705
MsgID.LOCAL_VELOCITY,108.5220000,0.3959457,-1.9249704,10.5018053
MsgID.GLOBAL_POSITION,0.0000000,-122.3975349,37.7924810,59.6830000
MsgID.LOCAL_VELOCITY,0.0000000,0.2100000,-1.9300000,10.2800000
MsgID.LOCAL_POSITION,108.7720000,0.0698166,-7.2540822,-59.6838455
MsgID.LOCAL_VELOCITY,108.7720000,0.2118074,-1.9394130,10.2879524
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3975398,37.7924811,57.2980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,-1.8900000,10.0900000
MsgID.LOCAL_POSITION,109.0220000,0.0706389,-7.6884265,-57.2980728
MsgID.LOCAL_VELOCITY,109.0220000,0.0466058,-1.8922863,10.0975304
MsgID.GLOBAL_POSITION,0.0000000,-122.3975462,37.7924824,54.6340000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,-2.0100000,9.8600000
MsgID.LOCAL_POSITION,109.2720000,0.2238945,-8.2574244,-54.6345825
MsgID.LOCAL_VELOCITY,109.2720000,-0.0470348,-2.0164900,9.8673553
MsgID.GLOBAL_POSITION,0.0000000,-122.3975514,37.7924821,52.3410000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1700000,-2.0200000,9.7100000
MsgID.LOCAL_POSITION,109.5220000,0.1893936,-8.7206144,-52.3419800
MsgID.LOCAL_VELOCITY,109.5220000,-0.1707087,-2.0284390,9.7139416
MsgID.GLOBAL_POSITION,0.0000000,-122.3975576,37.7924806,49.7630000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2500000,-2.0800000,9.5400000
MsgID.LOCAL_POSITION,109.7720000,0.0174967,-9.2784729,-49.7634354
MsgID.LOCAL_VELOCITY,109.7720000,-0.2587735,-2.0813262,9.5484428
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3975629,37.7924801,47.5480000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1600000,-1.9600000,9.3300000
MsgID.LOCAL_POSITION,110.0220000,-0.0349371,-9.7427492,-47.5486641
MsgID.LOCAL_VELOCITY,110.0220000,-0.1659668,-1.9602484,9.3378563
MsgID.GLOBAL_POSITION,0.0000000,-122.3975693,37.7924806,45.0660000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,-2.0000000,9.1900000
MsgID.LOCAL_POSITION,110.2720000,0.0202881,-10.3168955,-45.0667114
MsgID.LOCAL_VELOCITY,110.2720000,-0.0463114,-2.0095365,9.1915579
MsgID.GLOBAL_POSITION,0.0000000,-122.3975730,37.7924811,42.9360000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-1.9800000,9.0200000
MsgID.LOCAL_POSITION,110.5220000,0.0737314,-10.6480045,-42.9365196
MsgID.LOCAL_VELOCITY,110.5220000,-0.0292111,-1.9840819,9.0294046
MsgID.GLOBAL_POSITION,0.0000000,-122.3975791,37.7924798,40.5520000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0700000,-2.1100000,8.9100000
MsgID.LOCAL_POSITION,110.7720000,-0.0713844,-11.1901207,-40.5522652
MsgID.LOCAL_VELOCITY,110.7720000,-0.0718541,-2.1182175,8.9146223
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3975869,37.7924798,38.5000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-2.1200000,8.7000000
MsgID.LOCAL_POSITION,111.0220000,-0.0665314,-11.8805971,-38.5005913
MsgID.LOCAL_VELOCITY,111.0220000,-0.0041845,-2.1291313,8.7087860
MsgID.GLOBAL_POSITION,0.0000000,-122.3975923,37.7924794,36.2390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0700000,-2.0400000,8.4700000
MsgID.LOCAL_POSITION,111.2720000,-0.1094389,-12.3606014,-36.2391853
MsgID.LOCAL_VELOCITY,111.2720000,0.0798054,-2.0405192,8.4729462
MsgID.GLOBAL_POSITION,0.0000000,-122.3975953,37.7924798,34.3010000
MsgID.LOCAL_VELOCITY,0.0000000,0.1100000,-1.9600000,8.3400000
MsgID.LOCAL_POSITION,111.5220000,-0.0692389,-12.6248960,-34.3019447
MsgID.LOCAL_VELOCITY,111.5220000,0.1153496,-1.9602057,8.3484974
MsgID.GLOBAL_POSITION,0.0000000,-122.3976026,37.7924789,32.1400000
MsgID.LOCAL_VELOCITY,0.0000000,0.1300000,-2.1200000,8.1400000
MsgID.LOCAL_POSITION,111.7720000,-0.1644829,-13.2746315,-32.1404381
MsgID.LOCAL_VELOCITY,111.7720000,0.1322447,-2.1229866,8.1479416
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3976103,37.7924804,30.2840000
MsgID.LOCAL_VELOCITY,0.0000000,0.1700000,-1.9800000,8.0900000
MsgID.LOCAL_POSITION,112.0220000,-0.0074558,-13.9579992,-30.2840328
MsgID.LOCAL_VELOCITY,112.0220000,0.1737072,-1.9815149,8.0911264
MsgID.GLOBAL_POSITION,0.0000000,-122.3976140,37.7924818,28.1860000
MsgID.LOCAL_VELOCITY,0.0000000,0.1200000,-1.8900000,7.9600000
MsgID.LOCAL_POSITION,112.2720000,0.1483403,-14.2909765,-28.1868820
MsgID.LOCAL_VELOCITY,112.2720000,0.1218781,-1.8969301,7.9669118
MsgID.GLOBAL_POSITION,0.0000000,-122.3976185,37.7924800,26.3650000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,-1.7300000,7.8300000
MsgID.LOCAL_POSITION,112.5220000,-0.0505605,-14.6906338,-26.3659668
MsgID.LOCAL_VELOCITY,112.5220000,-0.0560405,-1.7374326,7.8351917
MsgID.GLOBAL_POSITION,0.0000000,-122.3976269,37.7924800,24.3110000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-1.8900000,7.6800000
MsgID.LOCAL_POSITION,112.7730000,-0.0480436,-15.4328375,-24.3110924
MsgID.LOCAL_VELOCITY,112.7730000,-0.0198425,-1.8952979,7.6833363
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3976317,37.7924814,22.5290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0500000,-1.8500000,7.4900000
MsgID.LOCAL_POSITION,113.0230000,0.1063966,-15.8631163,-22.5290089
MsgID.LOCAL_VELOCITY,113.0230000,0.0590309,-1.8521930,7.4971223
MsgID.GLOBAL_POSITION,0.0000000,-122.3976366,37.7924819,20.5180000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,-1.8800000,7.3900000
MsgID.LOCAL_POSITION,113.2730000,0.1601203,-16.2966347,-20.5188999
MsgID.LOCAL_VELOCITY,113.2730000,-0.0478654,-1.8890631,7.3954735
MsgID.GLOBAL_POSITION,0.0000000,-122.3976408,37.7924802,18.7850000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1700000,-1.9300000,7.2000000
MsgID.LOCAL_POSITION,113.5230000,-0.0204001,-16.6701679,-18.7858105
MsgID.LOCAL_VELOCITY,113.5230000,-0.1720888,-1.9309242,7.2027230
MsgID.GLOBAL_POSITION,0.0000000,-122.3976482,37.7924804,16.8380000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0900000,-2.0700000,7.0700000
MsgID.LOCAL_POSITION,113.7730000,-0.0018066,-17.3264503,-16.8384323
MsgID.LOCAL_VELOCITY,113.7730000,-0.0909539,-2.0721455,7.0764408
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3976536,37.7924816,15.1710000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-2.0100000,6.9900000
MsgID.LOCAL_POSITION,114.0230000,0.1308859,-17.8115044,-15.1717119
MsgID.LOCAL_VELOCITY,114.0230000,-0.0219450,-2.0154662,6.9994469
MsgID.LOCAL_POSITION,114.2730000,-0.0256074,-18.3257141,-13.2905550
MsgID.LOCAL_VELOCITY,114.2730000,-0.1071621,-2.0151207,6.8947268
MsgID.GLOBAL_POSITION,0.0000000,-122.3976594,37.7924802,13.2900000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1000000,-2.0100000,6.8900000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976636,37.7924796,11.6840000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0700000,-1.8900000,6.7700000
MsgID.LOCAL_POSITION,114.5230000,-0.0909788,-18.6932430,-11.6840029
MsgID.LOCAL_VELOCITY,114.5230000,-0.0792617,-1.8909285,6.7766623
MsgID.GLOBAL_POSITION,0.0000000,-122.3976673,37.7924798,9.9050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0500000,-2.0500000,6.6200000
MsgID.LOCAL_POSITION,114.7730000,-0.0643221,-19.0290375,-9.9057913
MsgID.LOCAL_VELOCITY,114.7730000,0.0530813,-2.0540106,6.6250186
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976738,37.7924800,8.3790000
MsgID.LOCAL_VELOCITY,0.0000000,0.0800000,-2.2000000,6.5400000
MsgID.LOCAL_POSITION,115.0230000,-0.0442148,-19.6056938,-8.3797617
MsgID.LOCAL_VELOCITY,115.0230000,0.0856187,-2.2070646,6.5421782
MsgID.GLOBAL_POSITION,0.0000000,-122.3976827,37.7924813,6.6710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0600000,-2.2800000,6.4500000
MsgID.LOCAL_POSITION,115.2730000,0.1002137,-20.3970070,-6.6715937
MsgID.LOCAL_VELOCITY,115.2730000,0.0690705,-2.2867072,6.4557171
MsgID.GLOBAL_POSITION,0.0000000,-122.3976875,37.7924812,5.1940000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-2.1000000,6.3500000
MsgID.LOCAL_POSITION,115.5230000,0.0880234,-20.8211403,-5.1944170
MsgID.LOCAL_VELOCITY,115.5230000,-0.0208406,-2.1029465,6.3534174
MsgID.GLOBAL_POSITION,0.0000000,-122.3976939,37.7924796,3.8050000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1600000,-2.0800000,3.9900000
MsgID.LOCAL_POSITION,115.7730000,-0.0863150,-21.3884678,-3.8052700
MsgID.LOCAL_VELOCITY,115.7730000,-0.1613148,-2.0858183,3.9943900
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3976982,37.7924795,3.1730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0900000,-2.0000000,1.6900000
MsgID.LOCAL_POSITION,116.0230000,-0.1024040,-21.7768154,-3.1730185
MsgID.LOCAL_VELOCITY,116.0230000,0.0940288,-2.0081451,1.6914392
MsgID.LOCAL_POSITION,116.2730000,-0.1052598,-22.4914055,-3.0551844
MsgID.LOCAL_VELOCITY,116.2730000,0.2475856,-2.1667926,-0.2946840
MsgID.GLOBAL_POSITION,0.0000000,-122.3977063,37.7924795,3.0550000
MsgID.LOCAL_VELOCITY,0.0000000,0.2400000,-2.1600000,-0.2900000
MsgID.LOCAL_POSITION,116.5230000,-0.1012591,-22.9243832,-3.2168162
MsgID.LOCAL_VELOCITY,116.5230000,0.2005537,-1.9123558,-0.8571370
MsgID.GLOBAL_POSITION,0.0000000,-122.3977112,37.7924795,3.2160000
MsgID.LOCAL_VELOCITY,0.0000000,0.2000000,-1.9100000,-0.8500000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977148,37.7924813,3.4860000
MsgID.LOCAL_VELOCITY,0.0000000,0.1600000,-1.9100000,-1.0500000
MsgID.LOCAL_POSITION,116.7740000,0.1005533,-23.2467842,-3.4866982
MsgID.LOCAL_VELOCITY,116.7740000,0.1655566,-1.9136611,-1.0517516
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977219,37.7924807,3.7440000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-1.7700000,-1.1700000
MsgID.LOCAL_POSITION,117.0240000,0.0284716,-23.8803062,-3.7441390
MsgID.LOCAL_VELOCITY,117.0240000,0.0160155,-1.7739451,-1.1777905
MsgID.GLOBAL_POSITION,0.0000000,-122.3977278,37.7924811,4.0680000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0700000,-1.8300000,-1.3200000
MsgID.LOCAL_POSITION,117.2740000,0.0766644,-24.4040394,-4.0687227
MsgID.LOCAL_VELOCITY,117.2740000,-0.0707771,-1.8306186,-1.3259692
MsgID.GLOBAL_POSITION,0.0000000,-122.3977330,37.7924824,4.3590000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0800000,-1.7100000,-1.3700000
MsgID.LOCAL_POSITION,117.5240000,0.2249718,-24.8620014,-4.3598270
MsgID.LOCAL_VELOCITY,117.5240000,-0.0803831,-1.7147733,-1.3751068
MsgID.GLOBAL_POSITION,0.0000000,-122.3977370,37.7924810,4.6760000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2200000,-1.8300000,-0.9600000
MsgID.LOCAL_POSITION,117.7740000,0.0686865,-25.2230568,-4.6767220
MsgID.LOCAL_VELOCITY,117.7740000,-0.2238174,-1.8315535,-0.9604509
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3977402,37.7924804,4.7140000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2000000,-1.7600000,0.2000000
MsgID.LOCAL_POSITION,118.0240000,-0.0058133,-25.5060425,-4.7146454
MsgID.LOCAL_VELOCITY,118.0240000,-0.2069373,-1.7648873,0.2058915
MsgID.GLOBAL_POSITION,0.0000000,-122.3977471,37.7924796,4.6360000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,-2.1600000,-0.0800000
MsgID.LOCAL_POSITION,118.2740000,-0.0881660,-26.1223602,-4.6361156
MsgID.LOCAL_VELOCITY,118.2740000,-0.0514015,-2.1687138,-0.0812978
MsgID.GLOBAL_POSITION,0.0000000,-122.3977530,37.7924798,4.6550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0600000,-2.1600000,-0.2400000
MsgID.LOCAL_POSITION,118.5240000,-0.0697330,-26.6434135,-4.6555443
MsgID.LOCAL_VELOCITY,118.5240000,0.0610588,-2.1691718,-0.2412948
MsgID.GLOBAL_POSITION,0.0000000,-122.3977611,37.7924802,4.6890000
MsgID.LOCAL_VELOCITY,0.0000000,0.1000000,-2.2100000,-0.0600000
MsgID.LOCAL_POSITION,118.7740000,-0.0279627,-27.3674049,-4.6895776
MsgID.LOCAL_VELOCITY,118.7740000,0.1016460,-2.2151792,-0.0651599
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,119.0240000,-0.0400946,-27.8306980,-4.6960378
MsgID.LOCAL_VELOCITY,119.0240000,0.0790575,-1.8364264,0.0029021
MsgID.GLOBAL_POSITION,0.0000000,-122.3977664,37.7924801,4.6960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0700000,-1.8300000,0.0000000
MsgID.LOCAL_POSITION,119.2740000,-0.1215129,-28.1573524,-4.7231498
MsgID.LOCAL_VELOCITY,119.2740000,0.0701621,-1.8638642,0.0746942
MsgID.GLOBAL_POSITION,0.0000000,-122.3977700,37.7924793,4.7230000
MsgID.LOCAL_VELOCITY,0.0000000,0.0700000,-1.8600000,0.0700000
MsgID.LOCAL_POSITION,119.5240000,0.0250271,-28.4621582,-4.7320986
MsgID.LOCAL_VELOCITY,119.5240000,0.1417351,-2.0432444,0.1276574
MsgID.GLOBAL_POSITION,0.0000000,-122.3977735,37.7924806,4.7320000
MsgID.LOCAL_VELOCITY,0.0000000,0.1400000,-2.0400000,0.1200000
MsgID.LOCAL_POSITION,119.7740000,0.0837019,-29.0637417,-4.7312608
MsgID.LOCAL_VELOCITY,119.7740000,0.0685948,-2.3737307,0.1720473
MsgID.GLOBAL_POSITION,0.0000000,-122.3977802,37.7924812,4.7310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0600000,-2.3700000,0.1700000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,120.0240000,0.0838600,-29.7470665,-4.7227712
MsgID.LOCAL_VELOCITY,120.0240000,-0.0582579,-2.3993633,0.1425364
MsgID.GLOBAL_POSITION,0.0000000,-122.3977879,37.7924812,4.7220000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,-2.3900000,0.1400000
MsgID.LOCAL_POSITION,120.2740000,0.0584994,-30.3939457,-4.7237468
MsgID.LOCAL_VELOCITY,120.2740000,-0.1145075,-2.2841640,0.0034918
MsgID.GLOBAL_POSITION,0.0000000,-122.3977952,37.7924809,4.7230000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1100000,-2.2800000,0.0000000
MsgID.LOCAL_POSITION,120.5240000,0.0316039,-30.9102097,-4.7259731
MsgID.LOCAL_VELOCITY,120.5240000,-0.1111753,-2.0498693,-0.0246235
MsgID.GLOBAL_POSITION,0.0000000,-122.3978010,37.7924807,4.7250000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1100000,-2.0400000,-0.0200000
MsgID.LOCAL_POSITION,120.7740000,0.0051611,-31.6280231,-4.7294340
MsgID.LOCAL_VELOCITY,120.7740000,-0.0772728,-1.9226428,-0.1857935
MsgID.GLOBAL_POSITION,0.0000000,-122.3978091,37.7924805,4.7290000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0700000,-1.9200000,-0.1800000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,121.0240000,0.0103606,-31.8976612,-4.7393417
MsgID.LOCAL_VELOCITY,121.0240000,-0.0382577,-1.6137358,-0.2213658
MsgID.GLOBAL_POSITION,0.0000000,-122.3978121,37.7924805,4.7390000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,-1.6100000,-0.2200000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978172,37.7924807,4.7310000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-1.7400000,-0.1400000
MsgID.LOCAL_POSITION,121.2740000,0.0331738,-32.3472214,-4.7317290
MsgID.LOCAL_VELOCITY,121.2740000,-0.0241717,-1.7448435,-0.1464164
MsgID.GLOBAL_POSITION,0.0000000,-122.3978222,37.7924803,4.7420000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,-1.8300000,-0.2300000
MsgID.LOCAL_POSITION,121.5250000,-0.0179899,-32.7977753,-4.7422714
MsgID.LOCAL_VELOCITY,121.5250000,-0.0401302,-1.8326724,-0.2349437
MsgID.GLOBAL_POSITION,0.0000000,-122.3978256,37.7924804,4.7530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-1.9900000,-0.2200000
MsgID.LOCAL_POSITION,121.7750000,-0.0052569,-33.0948296,-4.7530098
MsgID.LOCAL_VELOCITY,121.7750000,-0.0079160,-1.9960430,-0.2252884
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978326,37.7924814,4.7590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-1.9500000,-0.1300000
MsgID.LOCAL_POSITION,122.0250000,0.1039129,-33.7151642,-4.7590432
MsgID.LOCAL_VELOCITY,122.0250000,0.0024177,-1.9503207,-0.1371515
MsgID.GLOBAL_POSITION,0.0000000,-122.3978404,37.7924797,4.7760000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0800000,-2.0400000,-0.1500000
MsgID.LOCAL_POSITION,122.2750000,-0.0818798,-34.4128418,-4.7762651
MsgID.LOCAL_VELOCITY,122.2750000,-0.0812121,-2.0430806,-0.1528068
MsgID.GLOBAL_POSITION,0.0000000,-122.3978447,37.7924787,4.7910000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-1.8300000,-0.0200000
MsgID.LOCAL_POSITION,122.5250000,-0.1926613,-34.7972755,-4.7913423
MsgID.LOCAL_VELOCITY,122.5250000,-0.0187895,-1.8379343,-0.0224426
MsgID.GLOBAL_POSITION,0.0000000,-122.3978494,37.7924801,4.7900000
MsgID.LOCAL_VELOCITY,0.0000000,0.1800000,-1.9400000,0.0300000
MsgID.LOCAL_POSITION,122.7750000,-0.0365012,-35.2099838,-4.7903137
MsgID.LOCAL_VELOCITY,122.7750000,0.1858921,-1.9444600,0.0396297
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978547,37.7924818,4.7890000
MsgID.LOCAL_VELOCITY,0.0000000,0.1500000,-2.0500000,-0.0300000
MsgID.LOCAL_POSITION,123.0250000,0.1559207,-35.6827011,-4.7896485
MsgID.LOCAL_VELOCITY,123.0250000,0.1547663,-2.0564764,-0.0306173
MsgID.GLOBAL_POSITION,0.0000000,-122.3978607,37.7924814,4.8010000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0800000,-2.1800000,0.0300000
MsgID.LOCAL_POSITION,123.2750000,0.1076611,-36.2167091,-4.8013325
MsgID.LOCAL_VELOCITY,123.2750000,-0.0806166,-2.1848829,0.0324667
MsgID.GLOBAL_POSITION,0.0000000,-122.3978663,37.7924802,4.7970000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1600000,-2.0600000,-0.0400000
MsgID.LOCAL_POSITION,123.5250000,-0.0226393,-36.7188034,-4.7978873
MsgID.LOCAL_VELOCITY,123.5250000,-0.1697759,-2.0630224,-0.0423339
MsgID.GLOBAL_POSITION,0.0000000,-122.3978740,37.7924788,4.8000000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,-2.0900000,-0.0600000
MsgID.LOCAL_POSITION,123.7750000,-0.1815075,-37.3981819,-4.8002758
MsgID.LOCAL_VELOCITY,123.7750000,-0.0344548,-2.0980017,-0.0664938
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3978771,37.7924793,4.8020000
MsgID.LOCAL_VELOCITY,0.0000000,0.1400000,-2.0000000,-0.0800000
MsgID.LOCAL_POSITION,124.0250000,-0.1224440,-37.6783295,-4.8027387
MsgID.LOCAL_VELOCITY,124.0250000,0.1462966,-2.0009058,-0.0844011
MsgID.GLOBAL_POSITION,0.0000000,-122.3978823,37.7924814,4.8050000
MsgID.LOCAL_VELOCITY,0.0000000,0.1900000,-2.1400000,-0.0800000
MsgID.LOCAL_POSITION,124.2750000,0.1051141,-38.1335983,-4.8053789
MsgID.LOCAL_VELOCITY,124.2750000,0.1942724,-2.1485147,-0.0850610
MsgID.GLOBAL_POSITION,0.0000000,-122.3978879,37.7924821,4.8150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-2.1200000,-0.1100000
MsgID.LOCAL_POSITION,124.5250000,0.1855596,-38.6339912,-4.8157716
MsgID.LOCAL_VELOCITY,124.5250000,0.0118037,-2.1201460,-0.1102514
MsgID.GLOBAL_POSITION,0.0000000,-122.3978964,37.7924800,4.8260000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1800000,-2.2100000,-0.0700000
MsgID.LOCAL_POSITION,124.7750000,-0.0513850,-39.3899117,-4.8268456
MsgID.LOCAL_VELOCITY,124.7750000,-0.1830598,-2.2105350,-0.0754463
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3979016,37.7924796,4.8340000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0800000,-2.0500000,-0.0300000
MsgID.LOCAL_POSITION,125.0250000,-0.0928844,-39.8511772,-4.8340578
MsgID.LOCAL_VELOCITY,125.0250000,-0.0895095,-2.0576146,-0.0315250
MsgID.GLOBAL_POSITION,0.0000000,-122.3979071,37.7924802,4.8410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0800000,-2.0100000,0.0000000
MsgID.LOCAL_POSITION,125.2750000,-0.0291117,-40.3437042,-4.8416653
MsgID.LOCAL_VELOCITY,125.2750000,0.0807208,-2.0131354,-0.0098734
MsgID.GLOBAL_POSITION,0.0000000,-122.3979127,37.7924791,4.8390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0600000,-1.8600000,0.0300000
MsgID.LOCAL_POSITION,125.5250000,-0.1426345,-40.8365364,-4.8394256
MsgID.LOCAL_VELOCITY,125.5250000,0.0661133,-1.8619438,0.0310021
MsgID.GLOBAL_POSITION,0.0000000,-122.3979169,37.7924802,4.8490000
MsgID.LOCAL_VELOCITY,0.0000000,0.1300000,-1.9400000,0.0400000
MsgID.LOCAL_POSITION,125.7750000,-0.0247113,-41.2157822,-4.8494897
MsgID.LOCAL_VELOCITY,125.7750000,0.1327083,-1.9424773,0.0479353
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3979219,37.7924807,4.8460000
MsgID.LOCAL_VELOCITY,0.0000000,0.1200000,-1.9300000,0.0400000
MsgID.LOCAL_POSITION,126.0250000,0.0278088,-41.6533928,-4.8469357
MsgID.LOCAL_VELOCITY,126.0250000,0.1232894,-1.9303675,0.0454939
MsgID.GLOBAL_POSITION,0.0000000,-122.3979295,37.7924824,4.8560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-2.1200000,-0.0100000
MsgID.LOCAL_POSITION,126.2750000,0.2248761,-42.3317871,-4.8560615
MsgID.LOCAL_VELOCITY,126.2750000,-0.0007683,-2.1297178,-0.0113318
MsgID.GLOBAL_POSITION,0.0000000,-122.3979365,37.7924816,4.8670000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1700000,-1.8400000,0.0400000
MsgID.LOCAL_POSITION,126.5250000,0.1339745,-42.9552574,-4.8671479
MsgID.LOCAL_VELOCITY,126.5250000,-0.1761146,-1.8454939,0.0438424
MsgID.GLOBAL_POSITION,0.0000000,-122.3979393,37.7924801,4.8680000
MsgID.LOCAL_VELOCITY,0.0000000,-0.2300000,-1.7900000,0.0900000
MsgID.LOCAL_POSITION,126.7750000,-0.0335831,-43.2047997,-4.8681717
MsgID.LOCAL_VELOCITY,126.7750000,-0.2327923,-1.7954218,0.0959384
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
